Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,total_sqft
330,160,RM,21.0,1476,Pave,No Alley,9,Lvl,1,Inside,4,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,9,9,CBlock,9,9,1,36,176.0,1,0.0,370.0,546.0,GasA,25,1,16,546,546,0,0.0,0.0,1,1,3,1,9,49,0,0,No Garage,0.0,0,0.0,0,0,Y,200,26,0,0,0,0,0,0,No Feature,0,3,2010,WD ,76000,1638.0
2586,20,RL,75.0,10170,Pave,No Alley,9,Lvl,1,Corner,4,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,9,9,CBlock,9,9,1,1,0.0,1,0.0,216.0,216.0,GasA,9,1,16,1575,0,0,0.0,0.0,1,1,2,1,16,49,1,16,Attchd,1951.0,1,400.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,6,2006,WD ,155000,1791.0
224,60,RL,80.0,9364,Pave,No Alley,9,Lvl,1,Corner,4,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,9,9,CBlock,9,9,1,25,371.0,1,0.0,292.0,663.0,GasA,9,1,16,663,689,0,0.0,0.0,1,1,4,1,9,49,0,0,Attchd,1969.0,9,299.0,9,9,Y,379,36,0,0,0,0,0,9,No Feature,0,3,2010,WD ,158000,2015.0
98,160,FV,24.0,2544,Pave,Pave,9,Lvl,1,Inside,4,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,16,9,PConc,16,9,1,36,368.0,25,42.0,190.0,600.0,GasA,25,1,16,600,600,0,1.0,0.0,2,1,2,1,16,49,0,0,Detchd,2004.0,4,480.0,9,9,Y,0,172,0,0,0,0,0,0,No Feature,0,2,2010,WD ,149500,1800.0
2565,20,RL,82.0,9888,Pave,No Alley,9,Lvl,1,Inside,4,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,9,16,CBlock,9,9,1,16,486.0,1,0.0,450.0,936.0,GasA,9,1,9,936,0,0,0.0,0.0,1,0,2,1,9,49,0,0,Attchd,1954.0,1,240.0,9,9,Y,0,0,160,0,0,0,0,9,No Feature,0,3,2006,WD ,121000,1872.0
1934,20,RL,68.0,7942,Pave,No Alley,9,Lvl,1,Inside,4,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,9,CBlock,9,9,1,9,85.0,25,955.0,0.0,1040.0,GasA,9,1,4,1040,0,0,0.0,1.0,1,0,3,1,9,49,0,0,Attchd,1953.0,9,293.0,9,9,Y,0,0,0,0,0,0,0,9,No Feature,0,6,2007,WD ,136000,2080.0
997,60,RL,0.0,15038,Pave,No Alley,1,Lvl,1,Corner,4,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,9,9,PConc,16,9,1,9,138.0,1,0.0,778.0,916.0,GasA,16,1,16,916,720,0,0.0,0.0,2,1,3,1,9,49,1,9,Attchd,1996.0,9,386.0,9,9,Y,168,84,0,0,0,0,0,0,No Feature,0,11,2008,WD ,173000,2552.0
64,60,RL,92.0,11764,Pave,No Alley,4,Lvl,1,CulDSac,4,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,16,9,PConc,16,9,1,36,524.0,1,0.0,628.0,1152.0,GasA,25,1,16,1164,1106,0,0.0,0.0,2,1,4,1,16,49,1,16,Attchd,1999.0,9,671.0,9,9,Y,132,57,0,0,0,0,0,0,No Feature,0,4,2010,WD ,290000,3422.0
1799,60,FV,75.0,9000,Pave,No Alley,9,Lvl,1,Inside,4,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,16,9,PConc,16,9,9,36,64.0,1,0.0,1120.0,1184.0,GasA,25,1,16,1184,1426,0,0.0,0.0,2,1,4,1,25,49,1,16,BuiltIn,2007.0,9,550.0,9,9,Y,208,364,0,0,0,0,0,0,No Feature,0,8,2007,New,303477,3794.0
230,20,RL,0.0,20062,Pave,No Alley,4,Low,1,Inside,1,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,16,16,CBlock,16,9,16,25,1092.0,1,0.0,328.0,1420.0,GasA,16,1,16,1483,0,0,1.0,0.0,1,1,1,1,9,49,2,9,Attchd,1977.0,4,690.0,9,9,Y,496,0,0,0,0,0,0,0,No Feature,0,4,2010,WD ,270000,2903.0
1295,50,RM,81.0,7308,Pave,No Alley,9,Lvl,1,Corner,4,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,4,4,BrkTil,9,9,1,9,360.0,1,0.0,576.0,936.0,GasA,16,0,9,960,780,0,0.0,0.0,1,0,2,1,25,49,1,16,Detchd,1920.0,1,225.0,4,4,N,0,0,236,0,0,0,0,0,No Feature,0,6,2008,WD ,122250,2676.0
638,20,RL,70.0,8750,Pave,No Alley,9,Lvl,1,Inside,4,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,9,9,CBlock,9,9,1,9,172.0,4,483.0,727.0,1382.0,GasA,16,1,9,1382,0,0,0.0,1.0,1,0,3,1,16,49,0,0,Attchd,1955.0,1,350.0,9,9,Y,280,0,0,0,0,0,0,4,No Feature,0,7,2009,WD ,153000,2764.0
2278,20,RL,70.0,8402,Pave,No Alley,9,Lvl,1,Inside,4,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,9,9,PConc,16,9,1,25,206.0,1,0.0,914.0,1120.0,GasA,25,1,16,1120,0,0,0.0,0.0,1,0,3,1,9,49,0,0,No Garage,0.0,0,0.0,0,0,Y,0,30,0,0,0,0,0,0,No Feature,0,12,2007,New,147000,2240.0
2202,70,RL,63.0,4000,Pave,No Alley,9,Lvl,1,Inside,4,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,9,BrkTil,16,9,1,36,246.0,1,0.0,285.0,531.0,GasA,9,1,16,567,531,0,1.0,0.0,1,0,2,1,9,49,1,16,Detchd,1930.0,1,216.0,9,9,Y,0,0,0,0,0,0,0,9,No Feature,0,6,2007,WD ,148500,1629.0
2833,160,RM,32.0,3363,Pave,No Alley,9,Lvl,1,Inside,4,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,16,9,PConc,16,9,1,1,0.0,1,0.0,976.0,976.0,GasA,25,1,16,976,732,0,0.0,0.0,2,0,3,1,16,9,0,0,Detchd,2004.0,1,380.0,9,9,Y,0,40,0,0,0,0,0,0,No Feature,0,4,2006,WD ,130000,2684.0
1707,20,RL,94.0,13615,Pave,No Alley,4,HLS,1,Corner,1,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,25,9,PConc,25,9,16,1,0.0,1,0.0,1802.0,1802.0,GasA,25,1,16,1802,0,0,0.0,0.0,2,1,3,1,25,49,1,16,Attchd,2006.0,9,843.0,9,9,Y,158,105,0,0,0,0,0,0,No Feature,0,6,2007,WD ,372000,3604.0
2428,120,RL,43.0,3013,Pave,No Alley,9,Lvl,1,Inside,4,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,16,9,PConc,16,9,16,36,16.0,1,0.0,1346.0,1362.0,GasA,25,1,16,1506,0,0,0.0,0.0,2,0,2,1,16,49,1,16,Attchd,2005.0,9,440.0,9,9,Y,142,20,0,0,0,0,0,0,No Feature,0,4,2006,WD ,213490,2868.0
242,20,RL,44.0,17485,Pave,No Alley,1,Lvl,1,Inside,4,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,16,9,PConc,16,9,16,36,1346.0,1,0.0,162.0,1508.0,GasA,25,1,16,1508,0,0,1.0,0.0,1,0,1,1,16,49,2,9,Attchd,2009.0,4,572.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,1,2010,Con,308030,3016.0
1564,20,RL,0.0,23730,Pave,No Alley,1,Lvl,1,Inside,4,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,16,9,PConc,25,9,4,36,700.0,1,0.0,1140.0,1840.0,GasA,25,1,16,2032,0,0,1.0,0.0,3,0,3,1,16,49,0,0,Attchd,1996.0,9,786.0,9,9,Y,0,46,192,0,0,0,0,0,No Feature,0,9,2008,WD ,300000,3872.0
2613,20,RL,79.0,8910,Pave,No Alley,9,Lvl,1,Corner,4,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,9,9,CBlock,9,9,4,25,655.0,1,0.0,0.0,655.0,GasA,25,1,16,1194,0,0,0.0,1.0,1,0,3,1,9,49,1,4,BuiltIn,1954.0,9,539.0,9,9,Y,0,0,192,0,0,0,0,0,No Feature,0,7,2006,WD ,159500,1849.0
2832,160,RM,24.0,2522,Pave,No Alley,9,Lvl,1,Inside,4,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,16,9,PConc,16,9,1,1,0.0,1,0.0,970.0,970.0,GasA,25,1,16,970,739,0,0.0,0.0,2,0,3,1,16,9,0,0,Detchd,2004.0,1,380.0,9,9,Y,0,40,0,0,0,0,0,0,No Feature,0,4,2006,WD ,137500,2679.0
2459,20,RL,73.0,8688,Pave,No Alley,9,Lvl,1,Inside,4,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,16,9,PConc,16,9,9,1,0.0,1,0.0,1616.0,1616.0,GasA,25,1,16,1616,0,0,0.0,0.0,2,0,3,1,16,49,0,0,Attchd,2005.0,4,834.0,9,9,Y,208,59,0,0,0,0,0,0,No Feature,0,4,2006,WD ,232000,3232.0
1360,30,RM,0.0,6291,Grvl,No Alley,4,Lvl,1,Inside,4,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,16,16,BrkTil,9,9,1,1,0.0,1,0.0,768.0,768.0,GasA,9,1,16,768,0,0,0.0,0.0,1,0,1,1,9,49,0,0,Detchd,1930.0,1,440.0,9,9,N,0,0,84,0,0,0,0,0,No Feature,0,7,2008,WD ,93850,1536.0
2723,30,RL,0.0,17529,Pave,No Alley,9,Lvl,1,Inside,4,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,9,9,BrkTil,9,9,1,1,0.0,1,0.0,872.0,872.0,GasA,4,0,4,872,0,0,0.0,0.0,1,0,2,1,4,16,1,16,Detchd,1924.0,1,322.0,4,4,N,0,0,116,0,0,0,0,0,No Feature,0,4,2006,WD ,105000,1744.0
1350,30,RM,60.0,6324,Pave,No Alley,4,Lvl,1,Inside,4,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,9,9,BrkTil,9,9,1,1,0.0,1,0.0,520.0,520.0,GasA,4,0,16,520,0,0,0.0,0.0,1,0,1,1,4,49,0,0,Detchd,1920.0,1,240.0,4,9,Y,49,0,87,0,0,0,0,0,No Feature,0,5,2008,WD ,68500,1040.0
136,90,RL,80.0,11600,Pave,No Alley,9,Lvl,1,Corner,4,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,9,9,CBlock,9,9,1,9,443.0,1,0.0,662.0,1105.0,GasA,9,1,9,1105,1169,0,0.0,0.0,2,0,5,2,9,49,0,0,Detchd,1960.0,1,480.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,1,2010,WD ,154300,3379.0
2235,50,RM,50.0,7288,Pave,No Alley,9,Lvl,1,Inside,4,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,16,BrkTil,9,1,1,1,0.0,1,0.0,936.0,936.0,GasA,25,1,16,936,665,0,0.0,0.0,2,0,3,1,9,49,0,0,No Garage,0.0,0,0.0,0,0,N,0,0,0,176,0,0,0,0,No Feature,0,9,2007,WD ,129850,2537.0
1993,70,RM,35.0,4571,Pave,Grvl,9,Lvl,1,Inside,4,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,9,9,BrkTil,9,9,1,16,168.0,1,0.0,448.0,616.0,GasA,25,1,16,616,616,0,0.0,0.0,1,0,3,1,9,49,0,0,Detchd,1920.0,1,480.0,4,4,Y,280,0,143,0,0,0,0,0,No Feature,0,6,2007,WD ,114000,1848.0
367,20,RL,63.0,17423,Pave,No Alley,4,Lvl,1,CulDSac,4,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,25,9,PConc,25,9,1,36,1904.0,1,0.0,312.0,2216.0,GasA,25,1,16,2234,0,0,1.0,0.0,2,0,1,1,25,49,1,16,Attchd,2009.0,9,1166.0,9,9,Y,0,60,0,0,0,0,0,0,No Feature,0,7,2009,New,501837,4450.0
1309,50,RM,100.0,12665,Pave,Grvl,4,Lvl,1,Inside,4,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,9,BrkTil,9,9,4,1,0.0,1,0.0,876.0,876.0,GasA,16,1,16,876,540,0,0.0,0.0,1,1,4,1,9,49,1,16,Detchd,1949.0,1,720.0,9,9,Y,418,0,194,0,0,0,0,0,No Feature,0,6,2008,WD ,153900,2292.0
402,20,RL,60.0,9000,Pave,No Alley,9,Lvl,1,FR2,4,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,9,16,CBlock,9,9,1,25,240.0,1,0.0,624.0,864.0,GasA,16,1,16,864,0,0,0.0,0.0,1,0,3,1,9,49,0,0,Detchd,1986.0,1,576.0,9,9,Y,200,0,0,0,0,0,0,4,No Feature,0,7,2009,WD ,130000,1728.0
1592,120,RM,32.0,4500,Pave,No Alley,9,Lvl,1,FR2,4,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,9,9,PConc,25,9,1,36,864.0,1,0.0,325.0,1189.0,GasA,25,1,16,1189,0,0,1.0,0.0,2,0,2,1,9,49,0,0,Attchd,1997.0,4,392.0,9,9,Y,0,122,0,0,0,0,0,0,No Feature,0,4,2008,WD ,160500,2378.0
2409,120,RL,48.0,6373,Pave,No Alley,9,Lvl,1,Inside,4,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,25,9,PConc,25,16,1,36,415.0,1,0.0,1251.0,1666.0,GasA,25,1,16,1666,0,0,1.0,0.0,2,0,2,1,16,49,1,16,Attchd,2006.0,4,575.0,9,9,Y,228,75,0,0,0,0,0,0,No Feature,0,6,2006,New,310090,3332.0
539,20,RL,67.0,10083,Pave,No Alley,9,Lvl,1,Inside,4,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,16,9,1,36,833.0,1,0.0,343.0,1176.0,GasA,25,1,16,1200,0,0,1.0,0.0,2,0,2,1,16,49,0,0,Attchd,2003.0,4,555.0,9,9,Y,0,41,0,0,0,0,0,0,No Feature,0,8,2009,WD ,184900,2376.0
1940,20,RL,70.0,13300,Pave,No Alley,9,Lvl,1,Inside,4,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,9,CBlock,16,9,1,9,377.0,1,0.0,551.0,928.0,GasA,9,1,16,928,0,0,0.0,0.0,1,0,2,1,9,49,0,0,Attchd,1956.0,1,252.0,9,9,Y,261,0,156,0,0,0,0,0,No Feature,0,6,2007,WD ,132000,1856.0
588,20,RL,80.0,9600,Pave,No Alley,9,Lvl,1,Inside,4,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,9,9,CBlock,16,9,4,25,553.0,9,147.0,588.0,1288.0,GasA,9,1,16,1336,0,0,0.0,1.0,2,0,3,1,9,49,1,4,Attchd,1969.0,4,502.0,9,9,Y,312,11,0,0,0,0,0,0,Shed,650,8,2009,WD ,163000,2624.0
96,160,FV,30.0,3215,Pave,Pave,9,Lvl,1,Inside,4,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,16,9,PConc,16,9,9,36,280.0,1,0.0,320.0,600.0,GasA,25,1,16,600,600,0,0.0,0.0,2,1,2,1,16,49,0,0,Detchd,2004.0,4,480.0,9,9,Y,0,172,0,0,0,0,0,0,No Feature,0,4,2010,ConLD,155000,1800.0
1187,80,RL,0.0,11104,Pave,No Alley,4,Lvl,1,Inside,4,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,9,9,CBlock,9,9,9,36,828.0,1,0.0,599.0,1427.0,GasA,16,1,16,1427,0,0,0.0,1.0,2,0,4,1,9,49,0,0,Attchd,1969.0,4,516.0,9,9,Y,0,0,0,0,216,0,0,0,No Feature,0,5,2008,WD ,183000,2854.0
2154,60,RL,0.0,15295,Pave,No Alley,0,Lvl,1,Corner,4,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,16,9,PConc,16,9,4,36,762.0,1,0.0,98.0,860.0,GasA,25,1,16,1212,780,0,1.0,0.0,2,1,3,1,16,25,2,9,Attchd,1996.0,4,608.0,9,9,Y,225,32,0,0,0,0,0,0,No Feature,0,6,2007,WD ,211000,2852.0
550,60,RL,70.0,9109,Pave,No Alley,9,Lvl,1,Inside,4,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,16,9,1,4,36.0,36,596.0,122.0,754.0,GasA,25,1,16,754,786,0,1.0,0.0,2,1,3,1,16,49,0,0,Attchd,1994.0,4,495.0,9,9,Y,140,32,0,0,0,0,0,0,No Feature,0,10,2009,WD ,184000,2294.0
811,90,RL,64.0,7018,Pave,No Alley,9,Bnk,1,Inside,4,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,9,9,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,9,1,16,1535,0,0,0.0,0.0,2,0,4,2,9,49,0,0,Attchd,1979.0,1,400.0,9,9,Y,0,0,0,0,0,0,0,16,No Feature,0,6,2009,WD ,118858,1535.0
124,80,RL,0.0,14112,Pave,No Alley,4,Lvl,1,Corner,4,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,9,9,PConc,9,9,9,36,1014.0,1,0.0,138.0,1152.0,GasA,9,1,16,1152,0,0,1.0,0.0,1,0,3,1,9,49,1,16,Attchd,1964.0,4,484.0,9,9,Y,227,0,0,0,0,0,0,0,No Feature,0,4,2010,WD ,180500,2304.0
1836,120,FV,80.0,3523,Pave,Pave,4,Lvl,1,Inside,4,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,16,9,PConc,16,9,1,36,60.0,1,0.0,1081.0,1141.0,GasA,25,1,16,1151,0,0,1.0,0.0,2,0,2,1,16,49,0,0,Attchd,2006.0,9,484.0,9,9,Y,0,60,0,0,0,0,0,0,No Feature,0,2,2007,New,166000,2292.0
779,80,RL,88.0,15312,Pave,No Alley,9,Lvl,1,Inside,4,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,9,9,CBlock,9,9,9,16,588.0,1,0.0,550.0,1138.0,GasA,25,1,16,1138,0,0,0.0,1.0,1,0,3,1,9,49,1,9,Attchd,1960.0,4,480.0,9,9,Y,0,0,0,0,140,0,0,9,No Feature,0,3,2009,COD,148000,2276.0
1886,20,RL,74.0,7450,Pave,No Alley,4,Lvl,1,Inside,4,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,9,CBlock,9,9,1,9,438.0,4,206.0,250.0,894.0,GasA,16,1,16,1074,0,0,0.0,0.0,1,0,2,1,16,36,1,16,Detchd,1966.0,1,396.0,9,9,Y,0,72,0,0,0,0,0,4,No Feature,0,1,2007,WD ,124000,1968.0
1724,120,RL,60.0,7313,Pave,No Alley,9,Lvl,1,Inside,4,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,25,9,PConc,25,9,1,36,1153.0,1,0.0,408.0,1561.0,GasA,25,1,16,1561,0,0,1.0,0.0,2,0,2,1,25,49,1,16,Attchd,2005.0,9,556.0,9,9,Y,203,47,0,0,0,0,0,0,No Feature,0,8,2007,WD ,277500,3122.0
2450,60,RL,83.0,10019,Pave,No Alley,4,Lvl,1,Inside,4,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,16,9,PConc,16,9,1,25,527.0,1,0.0,815.0,1342.0,GasA,25,1,16,1358,1368,0,0.0,0.0,2,1,4,1,16,49,1,25,Attchd,1995.0,4,725.0,9,9,Y,307,169,168,0,0,0,0,0,No Feature,0,6,2006,WD ,350000,4068.0
1013,20,RL,53.0,15401,Pave,No Alley,4,HLS,1,CulDSac,4,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,25,9,PConc,25,9,16,36,1337.0,1,0.0,547.0,1884.0,GasA,25,1,16,1884,0,0,1.0,0.0,2,0,2,1,25,49,1,16,Attchd,2004.0,9,670.0,9,9,Y,214,76,0,0,0,0,0,0,No Feature,0,9,2008,WD ,387000,3768.0
2084,30,RL,58.0,9098,Pave,No Alley,4,Lvl,1,Inside,4,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,9,BrkTil,9,9,4,25,348.0,1,0.0,180.0,528.0,GasA,25,1,16,605,0,0,1.0,0.0,1,0,2,1,9,49,0,0,No Garage,0.0,0,0.0,0,0,N,0,0,144,0,0,0,0,0,No Feature,0,7,2007,WD ,86000,1133.0
1184,20,RL,103.0,16280,Pave,No Alley,9,Lvl,1,Inside,4,Veenker,Norm,Norm,1Fam,1Story,8,9,1976,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,25,25,CBlock,16,25,4,36,1044.0,9,382.0,0.0,1426.0,GasA,25,1,16,1671,0,0,1.0,0.0,3,0,3,1,25,49,1,16,Attchd,1976.0,4,550.0,9,9,Y,280,90,0,0,0,0,0,4,No Feature,0,5,2008,WD ,290000,3097.0
728,30,C (all),72.0,9392,Pave,No Alley,9,Lvl,1,Corner,4,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,None,0.0,9,4,CBlock,4,9,1,1,0.0,1,0.0,245.0,245.0,GasA,9,0,16,797,0,0,0.0,0.0,1,0,2,1,9,49,0,0,No Garage,0.0,0,0.0,0,0,N,0,36,94,0,0,0,0,0,No Feature,0,9,2009,WD ,44000,1042.0
950,60,RL,71.0,12209,Pave,No Alley,4,Lvl,1,CulDSac,4,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,9,9,PConc,25,9,1,25,690.0,1,0.0,114.0,804.0,GasA,25,1,16,804,1157,0,1.0,0.0,2,1,3,1,16,49,1,9,BuiltIn,2001.0,9,560.0,9,9,Y,125,192,0,0,0,0,0,0,No Feature,0,6,2009,WD ,215000,2765.0
2524,190,RL,79.0,13110,Pave,No Alley,4,Lvl,1,Corner,4,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,9,9,CBlock,16,9,1,36,962.0,1,0.0,191.0,1153.0,GasA,25,1,16,1193,0,0,1.0,0.0,2,0,2,1,9,49,0,0,Attchd,1972.0,9,501.0,9,9,Y,140,153,0,0,0,0,0,9,No Feature,0,7,2006,WD ,146500,2346.0
2513,160,FV,0.0,2651,Pave,No Alley,9,Lvl,1,FR2,4,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,16,9,PConc,16,9,1,36,641.0,1,0.0,32.0,673.0,GasA,25,1,16,673,709,0,1.0,0.0,2,1,3,1,16,49,0,0,Detchd,2000.0,1,490.0,9,9,Y,153,50,0,0,0,0,0,0,No Feature,0,4,2006,WD ,165000,2055.0
2028,50,RM,60.0,8520,Pave,Grvl,9,Lvl,1,Inside,4,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,None,0.0,9,16,BrkTil,9,9,1,9,168.0,4,546.0,0.0,714.0,GasW,9,0,16,1664,862,0,0.0,0.0,2,0,5,1,16,49,1,16,Detchd,1916.0,1,216.0,9,9,Y,88,15,0,0,0,0,0,4,No Feature,0,8,2007,CWD,136000,3240.0
