comp_shingle_roof,masonry_area,bsmt_cond,forced_air_or_other,heating_qual,has_central_air,electrical_qual,functionality,num_fireplaces,fireplace_qual,kitchen_qual,driveway_paved,has_wood_deck,has_open_porch,has_encl_porch,has_3ssn_porch,has_screen_porch,Fence,sqft_per_room,tot_fin_sqft,SalePrice,bsmt_fin_int,garage_qc,pool_qual_int,exterior_qc,overall_qc,siding_type_MetalSd,siding_type_Other,siding_type_Plywood,siding_type_VinylSd,siding_type_Wd Sdng,masonry_type_BrkFace,masonry_type_None,masonry_type_Stone
1,0.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,304.5,1218.0,204500,2,81,0,144,35,0,0,0,1,0,0,1,0
1,224.0,9,1,25,1,25,64,1,16,16,1,1,0,0,0,0,0,234.85714285714286,2030.0,146500,5,81,0,81,35,1,0,0,0,0,0,0,1
1,206.0,9,1,9,1,25,64,1,9,9,1,0,0,0,0,0,0,228.71428571428572,2305.0,157000,26,81,0,81,35,0,0,1,0,0,1,0,0
1,0.0,9,0,16,1,25,64,1,16,9,1,0,1,0,0,0,0,249.5,2495.0,184000,2,36,0,81,49,0,0,0,0,1,0,1,0
1,0.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,215.57142857142858,1966.0,183200,37,81,0,144,30,0,0,0,1,0,0,1,0
1,116.0,9,1,9,1,25,64,1,1,9,1,0,1,1,0,0,0,182.0,1932.0,139000,20,81,0,81,25,0,0,0,0,1,1,0,0
1,651.0,9,1,25,1,25,64,1,9,16,1,1,1,1,0,0,0,268.6666666666667,3591.0,341000,37,81,0,144,35,0,0,0,0,1,1,0,0
1,504.0,9,1,9,1,25,64,0,0,9,1,1,0,0,0,0,0,197.4,1143.0,96000,10,81,0,81,30,0,0,0,0,0,1,0,0
1,0.0,9,1,25,1,25,64,0,0,9,1,1,1,0,0,0,0,224.2,1121.0,140000,2,81,0,81,20,0,0,0,1,0,0,1,0
1,0.0,9,1,9,1,16,64,0,0,9,1,0,1,1,0,0,9,206.0,1836.0,149700,37,81,0,81,42,1,0,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,9,1,0,1,0,0,0,9,179.0,1862.0,153500,26,81,0,81,30,0,0,0,0,0,0,1,0
1,0.0,0,0,1,0,16,1,0,0,4,0,0,0,0,0,0,0,183.25,733.0,13100,0,4,0,4,5,0,1,0,0,0,0,1,0
1,252.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,221.0,2318.0,224900,37,81,0,144,35,0,0,0,1,0,1,0,0
1,0.0,9,1,25,1,25,64,1,9,16,1,1,1,0,0,0,0,211.0,1266.0,176000,2,81,0,144,35,0,0,0,1,0,0,1,0
1,337.0,9,1,25,1,25,64,1,9,16,1,0,1,0,0,0,0,319.1111111111111,3572.0,285000,37,81,0,144,40,0,0,0,0,0,1,0,0
1,84.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,244.0,2393.0,282922,37,81,0,144,40,0,0,0,1,0,0,0,1
1,309.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,16,269.625,2602.0,226000,10,81,0,81,42,1,0,0,0,0,1,0,0
1,466.0,16,1,25,1,25,64,1,16,25,1,1,1,0,0,0,0,257.6,2576.0,361919,2,81,0,225,40,0,0,0,1,0,1,0,0
1,600.0,9,1,25,1,25,64,1,16,25,1,1,1,0,0,0,0,254.36363636363637,4016.0,457347,37,81,0,400,45,0,0,0,1,0,1,0,0
0,0.0,16,1,25,1,25,64,1,4,16,1,1,0,0,0,0,0,348.6,2709.0,279000,40,81,0,144,48,0,0,0,0,1,0,1,0
1,0.0,9,1,9,1,25,64,1,9,16,1,1,1,0,0,0,0,313.4,3134.0,196000,26,81,0,81,30,0,0,1,0,0,0,1,0
1,189.0,9,1,9,1,25,64,1,9,9,1,0,0,0,0,0,9,228.33333333333334,1370.0,152000,2,81,0,81,35,0,0,0,0,0,1,0,0
1,368.0,9,1,9,1,25,64,0,0,9,1,0,0,0,0,0,0,219.5,3134.0,200000,5,81,0,81,25,1,0,0,0,0,1,0,0
1,198.0,9,1,25,1,25,64,0,0,25,1,1,1,0,0,0,0,265.0,2712.0,294900,37,81,0,144,40,0,0,0,1,0,1,0,0
1,140.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,241.66666666666666,1450.0,224243,2,81,0,144,35,0,0,0,1,0,1,0,0
1,0.0,4,1,9,1,9,64,0,0,9,0,0,0,1,0,0,16,191.14285714285714,1338.0,92000,2,81,0,36,18,0,1,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,182.0,1456.0,179540,2,81,0,144,35,0,0,0,1,0,0,1,0
1,922.0,9,1,25,1,25,64,1,25,25,1,1,1,0,0,0,0,299.0,2448.0,386250,37,81,0,225,50,0,0,0,1,0,1,0,0
1,0.0,9,1,9,1,25,64,0,0,9,1,1,1,0,0,0,0,248.0,1495.0,106500,37,81,0,81,20,0,1,0,0,0,0,1,0
1,160.0,9,1,25,1,25,64,1,25,25,1,1,1,0,0,0,0,200.7,2772.0,310000,37,81,0,225,50,0,0,0,1,0,0,0,1
1,275.0,9,1,25,1,25,64,1,9,16,1,1,1,0,0,0,0,298.125,2385.0,252000,2,81,0,144,35,0,0,0,1,0,1,0,0
1,0.0,9,1,16,1,25,64,1,16,9,1,0,0,0,0,1,9,235.14285714285714,2010.0,164000,10,81,0,144,35,1,0,0,0,0,0,1,0
1,16.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,208.0,1456.0,177594,2,81,0,144,35,0,0,0,1,0,0,0,1
1,0.0,4,1,16,1,25,64,0,0,9,0,1,0,1,0,0,0,208.0,1316.0,123900,10,81,0,81,35,0,0,0,1,0,0,1,0
1,0.0,9,0,9,0,16,64,1,16,9,0,0,0,0,0,0,0,262.4,3752.0,239000,17,81,0,81,36,0,0,0,0,1,0,1,0
1,0.0,9,1,9,1,25,64,1,9,9,1,0,0,0,0,0,0,180.57142857142858,1306.0,169000,10,81,0,81,25,0,0,1,0,0,0,1,0
1,18.0,9,1,25,1,25,64,1,9,16,1,1,1,0,0,0,0,222.42857142857142,1557.0,234000,2,81,0,144,35,0,0,0,1,0,1,0,0
1,0.0,9,1,9,1,25,64,1,4,9,1,1,1,0,0,1,4,257.4,2244.0,173000,40,81,0,81,42,0,0,1,0,0,0,1,0
1,180.0,9,1,25,1,25,64,1,9,9,1,0,0,0,0,0,0,200.8,1582.0,149000,26,81,0,81,42,0,0,0,0,1,1,0,0
1,0.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,193.66666666666666,1162.0,170000,2,81,0,144,35,0,0,0,1,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,239.33333333333334,1436.0,225000,2,81,0,144,35,0,0,0,1,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,1,0,0,0,0,0,160.0,1594.0,144900,37,81,0,144,40,0,0,0,1,0,0,1,0
1,0.0,9,1,9,1,25,64,0,0,9,1,1,0,1,0,0,9,199.33333333333334,2266.0,144000,26,81,0,81,30,1,0,0,0,0,0,1,0
1,16.0,9,1,25,1,25,64,1,9,16,1,1,1,0,0,1,0,211.5,1293.0,192000,37,81,0,144,40,0,0,0,1,0,1,0,0
1,0.0,9,1,16,1,25,64,0,0,16,1,0,0,0,0,0,9,206.2,1962.0,145500,37,81,0,144,40,0,0,0,0,1,0,1,0
1,0.0,4,1,25,1,25,64,0,0,4,1,0,0,1,0,0,0,144.0,720.0,86900,2,36,0,144,32,1,0,0,0,0,0,1,0
1,90.0,9,1,25,1,25,64,1,9,9,1,0,0,0,1,0,0,250.83333333333334,2529.0,149500,17,81,0,81,24,0,0,0,0,1,1,0,0
1,0.0,4,1,25,1,25,64,1,16,4,1,0,0,0,0,0,9,190.8,954.0,119750,2,36,0,144,35,1,0,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,250.0,1500.0,173900,2,81,0,81,30,0,0,0,1,0,0,1,0
1,0.0,9,1,9,1,25,64,0,0,9,1,0,1,0,0,0,0,175.0,1965.0,136500,10,81,0,81,30,0,0,0,0,1,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,298.55555555555554,2687.0,270000,2,81,0,144,40,0,1,0,0,0,0,1,0
1,0.0,9,1,16,1,25,64,1,16,9,1,1,0,0,0,0,0,313.0,2761.0,235000,41,81,0,81,42,0,1,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,1,9,9,1,0,0,0,0,0,0,204.28571428571428,1430.0,156000,2,81,0,81,35,0,0,0,1,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,185.66666666666666,1950.0,153000,37,81,0,81,25,0,0,0,1,0,0,1,0
1,425.0,9,1,25,1,25,64,0,0,9,1,0,1,0,0,0,0,244.8,2107.0,165000,37,81,0,81,30,0,0,0,1,0,1,0,0
1,245.0,16,1,25,1,25,64,1,16,25,1,1,1,0,0,0,0,227.63636363636363,2504.0,325000,2,81,0,144,45,0,0,0,1,0,1,0,0
1,0.0,4,1,25,1,25,64,0,0,9,1,0,0,0,0,1,9,271.0,1888.0,140000,5,81,0,81,25,0,0,0,1,0,0,1,0
1,234.0,9,1,4,1,25,64,1,16,9,1,0,1,0,0,0,0,254.88888888888889,2669.0,202500,17,81,0,81,36,0,0,0,0,0,1,0,0
1,766.0,9,1,25,1,25,64,1,16,25,1,0,1,0,0,1,0,243.14285714285714,3242.0,367294,37,81,0,225,45,1,0,0,0,0,1,0,0
1,219.0,9,1,25,1,25,64,1,4,16,1,1,0,0,0,0,0,301.8,2292.0,175000,37,81,0,144,30,0,0,0,0,0,1,0,0
1,0.0,16,1,16,1,25,64,1,16,16,1,0,1,1,0,0,0,245.28571428571428,1933.0,140000,26,81,0,81,35,0,0,0,0,1,0,1,0
1,0.0,9,1,16,1,25,64,0,0,16,1,1,0,0,0,0,0,206.66666666666666,1535.0,174000,41,81,0,81,49,0,0,1,0,0,0,1,0
1,182.0,9,1,25,1,25,64,0,0,16,1,1,0,0,0,0,0,233.2,1821.0,190000,37,81,0,144,35,0,0,0,1,0,0,0,1
1,0.0,9,1,25,1,25,64,0,0,9,0,0,0,1,0,0,0,209.14285714285714,1464.0,129000,2,0,0,144,40,0,0,0,1,0,0,1,0
1,136.0,9,1,16,1,25,64,1,16,16,1,0,0,0,0,1,0,275.3333333333333,3038.0,200000,26,81,0,144,42,1,0,0,0,0,1,0,0
1,576.0,9,1,9,1,25,64,1,16,16,1,0,1,0,0,1,0,267.75,2590.0,193500,10,81,0,144,36,0,0,0,1,0,1,0,0
1,260.0,9,1,25,1,25,64,0,0,9,1,0,0,0,0,0,9,182.0,1879.0,145000,10,144,0,81,42,0,0,0,0,0,0,0,1
1,270.0,9,1,25,1,16,64,1,16,9,1,0,0,0,0,0,0,238.71428571428572,2197.0,218000,26,81,0,256,49,0,1,0,0,0,1,0,0
1,232.0,0,1,16,1,25,64,1,25,9,1,0,1,1,0,1,0,212.57142857142858,1488.0,135000,0,81,0,81,30,0,0,0,0,1,1,0,0
1,150.0,9,1,25,1,25,49,1,16,9,1,0,1,1,0,0,9,270.6666666666667,1664.0,146500,5,81,0,144,30,0,0,0,0,1,0,0,1
1,256.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,227.0,1382.0,194700,26,81,0,144,30,0,0,0,1,0,0,0,1
1,210.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,203.0,2120.0,230348,37,81,0,144,35,0,1,0,0,0,0,0,1
1,0.0,4,1,9,1,25,64,1,16,9,1,0,0,1,0,0,0,213.6,2028.0,109500,26,81,0,81,30,0,0,0,0,1,0,1,0
1,0.0,9,1,9,1,25,64,1,9,4,1,1,1,0,0,0,0,270.8333333333333,2401.0,242500,37,81,0,81,36,0,0,1,0,0,0,1,0
1,0.0,16,1,16,1,25,64,1,9,16,1,1,1,0,0,0,0,353.4,2477.0,239000,45,144,0,256,49,0,0,0,0,0,0,1,0
1,176.0,9,1,25,1,25,64,0,0,16,1,0,0,0,0,0,0,175.0,1874.0,156000,26,81,0,144,48,0,0,0,0,1,1,0,0
1,0.0,9,1,25,1,25,64,0,0,9,1,0,0,0,0,0,0,181.4,1195.0,109008,10,81,0,81,24,1,0,0,0,0,0,1,0
1,0.0,0,1,25,1,25,9,0,0,9,0,1,0,0,0,0,0,211.25,640.0,68104,0,36,0,81,8,1,0,0,0,0,0,1,0
1,466.0,9,1,25,1,25,64,1,9,16,1,1,1,0,0,0,0,277.8888888888889,2501.0,290000,2,81,0,144,56,0,0,0,1,0,1,0,0
1,0.0,9,1,16,1,25,64,0,0,9,1,0,0,1,0,0,0,201.5,2268.0,159000,17,81,0,81,25,0,0,0,0,0,0,1,0
1,0.0,9,1,9,1,25,64,0,0,9,1,0,0,0,0,0,0,181.2,1026.0,87000,10,36,0,81,28,1,0,0,0,0,0,1,0
1,479.0,9,1,25,1,25,64,1,9,16,1,1,0,0,0,0,9,266.8333333333333,2959.0,272000,37,81,0,144,40,0,0,0,1,0,1,0,0
1,0.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,222.66666666666666,2332.0,198000,37,81,0,144,35,0,0,0,1,0,0,1,0
1,0.0,9,1,16,1,16,25,0,0,9,1,1,0,0,0,0,0,207.0,1656.0,119164,2,81,0,144,24,1,0,0,0,0,0,1,0
1,0.0,0,1,16,1,25,36,1,16,9,0,0,1,1,0,0,0,224.8,1124.0,93000,0,0,0,81,25,0,0,0,0,1,0,1,0
1,647.0,9,1,25,1,25,64,1,9,9,1,1,0,0,0,0,0,236.5,2436.0,226750,37,81,0,144,35,0,0,0,1,0,1,0,0
1,0.0,9,1,9,1,25,64,0,0,9,1,0,1,0,0,0,0,242.71428571428572,2139.0,95000,17,16,0,81,15,0,0,0,0,0,0,1,0
1,0.0,9,1,9,1,25,64,0,0,9,0,1,0,1,0,0,0,236.0,1716.0,139900,10,81,0,81,42,0,0,0,0,1,0,1,0
1,0.0,9,1,25,1,25,25,0,0,4,1,1,0,0,0,0,4,217.66666666666666,1306.0,76500,2,0,0,9,6,0,0,0,0,1,0,1,0
1,0.0,9,1,16,1,25,64,0,0,9,0,1,1,0,0,0,0,168.0,672.0,86900,2,81,0,144,28,0,0,0,1,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,1,0,0,0,0,4,193.33333333333334,1945.0,152500,26,81,0,144,30,0,0,1,0,0,0,1,0
1,115.0,9,1,9,1,25,64,0,0,9,1,1,0,0,0,0,9,186.0,1697.0,99000,10,81,0,81,20,1,0,0,0,0,0,0,1
1,0.0,9,1,16,1,25,64,0,0,4,1,1,0,0,0,0,0,141.6,988.0,82500,5,0,0,36,28,0,0,0,1,0,0,1,0
1,0.0,9,1,16,1,25,64,0,0,16,1,0,0,1,0,0,0,315.0,2005.0,179200,37,81,0,144,30,0,0,1,0,0,0,1,0
1,0.0,9,1,16,1,25,64,0,0,9,1,0,1,0,0,0,4,176.5,1832.0,142500,26,81,0,81,30,0,0,1,0,0,0,1,0
1,0.0,9,1,9,1,25,64,0,0,9,0,0,0,0,0,0,9,201.0,1662.0,115400,13,81,0,81,12,0,0,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,1,9,16,1,0,1,0,0,0,0,275.57142857142856,2667.0,226000,37,81,0,144,35,0,0,0,1,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,300.0,1120.0,144152,2,81,0,144,35,1,0,0,0,0,0,1,0
1,221.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,298.8888888888889,2690.0,370000,2,81,0,144,40,0,0,0,1,0,1,0,0
1,0.0,9,1,9,1,25,64,0,0,16,1,1,0,0,0,0,9,166.6,1630.0,149900,45,81,0,81,35,0,0,0,1,0,0,1,0
1,0.0,9,1,16,1,25,64,0,0,9,1,0,0,0,0,0,0,182.0,1456.0,172785,2,81,0,144,30,0,0,0,1,0,0,1,0
1,0.0,9,1,16,1,25,64,0,0,16,1,1,0,0,0,0,0,172.8,1411.0,129000,41,81,0,81,40,0,0,0,1,0,0,1,0
1,0.0,4,1,9,1,25,64,1,9,9,1,1,0,0,0,0,0,226.57142857142858,1586.0,181000,2,81,0,144,30,0,0,0,0,0,0,1,0
1,272.0,9,1,25,1,25,64,1,9,9,1,1,0,0,0,1,9,228.33333333333334,2329.0,148000,25,81,0,81,30,0,0,0,0,1,1,0,0
1,0.0,9,1,25,1,25,64,0,0,16,0,1,0,0,0,0,0,228.5,1686.0,117250,61,0,0,81,30,0,0,0,1,0,0,1,0
1,16.0,9,1,25,1,25,64,1,9,16,1,1,1,0,0,0,0,222.14285714285714,1571.0,192500,37,81,0,144,35,0,0,0,1,0,1,0,0
1,0.0,9,1,9,1,25,64,1,9,9,1,1,0,0,0,0,16,259.3333333333333,2249.0,151000,40,81,0,144,36,1,0,0,0,0,0,1,0
1,0.0,9,1,9,1,25,64,0,0,9,1,1,0,0,0,0,9,176.4,1488.0,112500,13,81,0,81,25,0,0,0,1,0,0,1,0
1,0.0,9,1,9,1,25,16,1,16,9,1,0,0,1,0,1,0,194.5,1812.0,144000,17,81,0,36,25,0,1,0,0,0,0,1,0
1,714.0,9,1,25,1,25,64,1,16,25,1,1,0,0,0,0,0,300.0,3004.0,370967,37,81,0,225,45,1,0,0,0,0,1,0,0
1,0.0,9,1,9,1,25,64,1,9,16,1,1,0,0,0,0,0,242.66666666666666,1970.0,149900,26,81,0,81,36,0,0,1,0,0,0,1,0
1,95.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,237.14285714285714,1660.0,195000,2,81,0,144,35,0,0,0,1,0,1,0,0
1,170.0,9,1,16,1,25,64,1,9,16,1,1,1,0,0,0,0,211.71428571428572,1482.0,163900,2,81,0,81,35,0,0,0,0,0,1,0,0
1,136.0,9,1,25,1,25,64,1,9,9,1,0,1,0,0,1,16,217.42857142857142,2712.0,182000,20,81,0,81,30,0,0,0,0,1,1,0,0
1,246.0,9,1,25,1,25,64,1,25,25,1,1,1,0,0,0,0,226.22222222222223,3794.0,410000,37,81,0,225,45,0,1,0,0,0,0,0,1
1,0.0,9,1,9,1,25,64,0,0,9,1,0,0,0,0,0,0,319.0,1650.0,152000,17,81,0,81,25,0,0,0,0,0,0,1,0
1,172.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,210.75,1686.0,184000,2,81,0,144,35,0,0,0,1,0,1,0,0
1,200.0,16,1,25,1,25,64,0,0,9,1,0,0,0,0,0,0,168.0,2653.0,206300,37,81,0,144,35,0,0,0,1,0,1,0,0
1,0.0,9,1,9,1,25,64,0,0,9,1,0,0,0,0,0,0,206.5,1801.0,146500,17,81,0,81,25,0,0,1,0,0,0,1,0
1,0.0,9,1,9,1,16,64,0,0,9,1,0,0,0,0,0,0,267.4,1337.0,108000,2,81,0,81,20,1,0,0,0,0,0,1,0
1,143.0,9,1,16,1,25,64,1,9,16,1,0,1,0,0,0,16,240.0,1920.0,170000,2,81,0,81,42,1,0,0,0,0,1,0,0
1,205.0,9,1,25,1,25,64,0,0,16,1,1,0,0,0,0,0,282.6666666666667,1510.0,145000,37,81,0,144,30,0,0,0,1,0,1,0,0
1,0.0,9,1,9,1,25,64,1,4,9,1,0,1,0,0,0,0,263.75,2112.0,123000,29,81,0,81,35,0,0,1,0,0,0,1,0
1,0.0,9,1,25,1,25,64,1,16,16,1,1,0,0,0,0,0,215.16666666666666,2294.0,173000,37,81,0,81,30,0,0,0,0,1,0,1,0
1,0.0,9,1,16,1,25,64,0,0,9,1,1,0,0,0,0,0,144.0,720.0,105900,2,81,0,144,48,0,0,0,1,0,0,1,0
1,0.0,9,1,9,1,25,64,0,0,9,1,1,1,0,0,0,4,197.6,1450.0,91000,37,81,0,81,20,0,1,0,0,0,0,1,0
1,0.0,9,0,4,0,25,9,1,9,4,1,0,0,1,0,0,0,217.57142857142858,2342.0,158000,25,81,0,81,35,0,1,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,246.85714285714286,1728.0,190000,2,81,0,144,35,0,0,0,1,0,0,1,0
1,0.0,9,1,25,1,25,64,1,4,16,1,1,1,0,0,0,0,309.75,2469.0,217500,40,81,0,144,40,0,1,0,0,0,0,1,0
1,162.0,9,1,16,1,16,64,0,0,9,1,0,0,0,0,0,0,279.2857142857143,2285.0,165500,26,81,0,81,25,0,1,0,0,0,1,0,0
1,0.0,9,1,25,1,25,64,1,16,4,1,0,0,0,0,0,0,223.42857142857142,1839.0,174500,10,81,0,81,49,1,0,0,0,0,0,1,0
1,0.0,9,1,16,1,16,64,0,0,9,1,0,0,0,0,0,0,200.66666666666666,1204.0,100000,2,81,0,81,24,0,0,0,0,1,0,1,0
1,108.0,9,1,9,1,25,64,0,0,16,1,1,1,0,0,0,0,221.5,2252.0,172000,26,81,0,81,36,0,0,0,0,1,1,0,0
1,0.0,9,1,9,1,25,64,0,0,9,1,0,1,0,0,0,0,175.8,1641.0,120000,25,81,0,81,30,0,0,0,0,0,0,1,0
1,0.0,4,1,16,1,25,64,0,0,9,0,1,0,1,0,0,0,210.25,841.0,82000,2,81,0,16,16,0,0,0,0,1,0,1,0
1,0.0,9,1,25,1,16,64,0,0,9,1,0,1,0,0,0,0,218.66666666666666,1312.0,127000,2,81,0,81,36,0,0,0,1,0,0,1,0
1,0.0,9,0,4,0,25,64,1,16,9,0,0,0,1,0,0,0,257.25,2377.0,129500,10,16,0,81,30,0,1,0,0,0,0,1,0
1,0.0,9,1,16,1,25,64,1,25,16,1,1,0,0,0,0,0,340.0,2396.0,187500,37,81,0,144,40,0,0,0,0,0,0,1,0
1,240.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,297.6666666666667,3324.0,300000,37,81,0,144,40,0,0,0,1,0,1,0,0
1,252.0,9,1,16,1,25,64,1,16,9,1,0,1,0,0,0,4,249.125,2409.0,190000,10,81,0,81,30,0,0,0,0,0,1,0,0
1,0.0,4,0,4,0,25,64,0,0,9,0,0,0,0,0,0,9,194.57142857142858,1362.0,96000,2,36,0,16,20,1,0,0,0,0,0,1,0
1,100.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,221.42857142857142,2362.0,241000,37,81,0,144,35,0,1,0,0,0,0,0,1
1,0.0,9,1,9,1,25,36,1,9,9,1,0,1,0,0,0,0,212.0,1696.0,143900,2,81,0,144,25,0,0,0,0,0,0,1,0
1,0.0,9,1,9,1,25,64,0,0,9,1,0,0,0,0,0,0,218.4,1500.0,87550,10,81,0,81,20,0,1,0,0,0,0,1,0
1,412.0,9,1,25,1,25,64,1,16,25,1,1,1,0,0,0,0,292.0,2208.0,319900,37,81,0,225,45,1,0,0,0,0,1,0,0
1,184.0,16,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,224.8181818181818,2678.0,356383,37,81,0,144,45,0,0,0,1,0,1,0,0
1,0.0,9,1,25,1,25,64,0,0,25,1,1,1,0,0,0,0,257.14285714285717,1800.0,239000,2,81,0,144,45,0,0,0,1,0,0,1,0
0,320.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,244.11111111111111,3277.0,287500,52,81,0,144,35,0,0,0,1,0,1,0,0
1,0.0,9,1,9,1,25,64,0,0,9,1,1,0,0,0,0,0,197.42857142857142,1214.0,128500,10,81,0,81,30,1,0,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,247.57142857142858,1733.0,185088,2,81,0,144,35,0,0,0,1,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,200.28571428571428,1402.0,229800,2,81,0,144,35,0,0,0,1,0,0,1,0
1,0.0,9,1,9,1,25,64,0,0,9,1,1,0,0,0,0,0,177.4,1403.0,124500,26,81,0,81,30,0,0,1,0,0,0,1,0
1,0.0,9,1,16,1,25,64,0,0,9,1,0,0,0,0,0,0,175.16666666666666,1809.0,142000,26,81,0,81,25,1,0,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,9,1,0,0,1,0,0,0,251.66666666666666,1815.0,149000,17,81,0,81,48,1,0,0,0,0,0,1,0
1,564.0,9,1,9,1,25,64,0,0,9,1,0,1,0,0,0,0,207.0,1656.0,135000,2,81,0,81,25,0,0,1,0,0,1,0,0
1,0.0,9,1,9,1,25,64,1,9,9,1,0,1,0,0,0,0,191.6,1078.0,128000,26,81,0,81,30,0,0,1,0,0,0,1,0
1,0.0,9,1,25,1,25,64,1,16,16,1,1,1,1,0,0,0,322.8,4459.0,430000,37,81,0,144,40,0,1,0,0,0,0,1,0
1,0.0,9,1,9,1,25,64,0,0,9,1,1,0,0,0,0,0,208.0,1852.0,145000,10,81,0,81,35,0,0,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,1,16,9,1,1,0,1,0,0,0,156.25,1250.0,139000,2,81,0,81,30,0,0,0,0,1,0,1,0
1,74.0,9,1,25,1,25,64,1,9,9,1,1,1,0,0,1,0,266.85714285714283,1868.0,178000,2,81,0,81,42,0,0,0,1,0,1,0,0
1,468.0,9,1,25,1,25,64,1,25,25,1,1,1,0,0,1,0,279.0,3872.0,460000,37,81,0,225,50,0,1,0,0,0,1,0,0
1,0.0,9,1,16,0,16,64,0,0,16,1,0,1,1,0,0,0,213.4,2134.0,214500,2,81,0,81,36,0,0,0,0,1,0,1,0
1,0.0,9,1,16,1,25,64,0,0,9,0,0,0,1,0,0,0,192.8,1928.0,160000,2,0,0,81,40,0,0,0,1,0,0,1,0
1,298.0,9,1,25,1,25,64,1,9,16,1,0,0,0,1,0,16,257.5,2832.0,214000,26,81,0,144,35,0,0,0,1,0,1,0,0
1,0.0,9,1,16,1,25,64,0,0,16,0,1,0,1,0,0,0,229.66666666666666,1378.0,128900,2,16,0,81,48,0,0,0,0,1,0,1,0
1,149.0,9,1,25,1,25,64,1,9,9,1,1,0,0,0,0,0,231.71428571428572,2781.0,168000,17,81,0,144,16,1,0,0,0,0,0,0,1
1,0.0,9,1,25,1,25,64,1,16,25,1,1,1,0,0,0,0,235.0,2625.0,310013,37,81,0,144,40,0,1,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,0,1,1,0,0,0,217.6,1088.0,170000,2,81,0,144,40,0,0,0,0,0,0,1,0
1,0.0,9,1,9,1,16,64,0,0,9,1,1,0,1,0,0,4,173.33333333333334,1409.0,133700,5,81,0,81,25,0,1,0,0,0,0,1,0
1,0.0,4,1,9,1,25,64,1,9,16,1,1,0,1,0,1,0,214.57142857142858,1502.0,165000,2,81,0,144,42,0,0,0,0,1,0,1,0
1,604.0,9,1,9,1,25,64,0,0,9,1,0,0,0,0,0,0,197.4,1345.0,89500,26,81,0,81,18,0,0,0,0,0,1,0,0
1,105.0,9,1,9,1,25,64,0,0,9,1,0,0,0,0,0,0,182.5,1608.0,140000,26,81,0,36,30,0,0,0,0,0,1,0,0
1,50.0,9,1,25,1,25,16,0,0,16,1,0,1,0,0,0,0,244.14285714285714,1709.0,134000,2,81,0,144,35,0,0,0,1,0,0,0,1
1,0.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,1,0,247.28571428571428,2489.0,248500,26,81,0,144,30,0,0,0,0,0,0,1,0
1,0.0,16,1,25,1,25,64,0,0,9,1,1,0,0,0,0,0,320.0,1608.0,145000,37,81,0,144,36,0,0,0,1,0,0,1,0
1,0.0,9,1,9,1,25,64,1,9,9,1,1,1,0,0,0,9,258.6666666666667,2102.0,179900,26,81,0,81,36,0,0,0,1,0,0,1,0
